id,type,frame,magnitude,map,path
dcp_DME_hybridblaster,turret,,1,normal,graphics/DCP/shaders/normal/weapons/dcp_DME_hybridblaster_turret_base_normal.png
dcp_DME_hybridblaster,turretbarrel,,1,normal,graphics/DCP/shaders/normal/weapons/dcp_DME_hybridblaster_turret_recoil_normal.png
dcp_DME_hybridrepeater,hardpoint,,1,normal,graphics/DCP/shaders/normal/weapons/dcp_DME_hybridrepeater_hardpoint_base_normal.png
dcp_DME_hybridrepeater,turret,,1,normal,graphics/DCP/shaders/normal/weapons/dcp_DME_hybridrepeater_turret_base_normal.png
dcp_DME_impaler,hardpoint,,1,normal,graphics/DCP/shaders/normal/weapons/dcp_DME_impaler_hardpoint_base_normal.png
dcp_DME_impaler,turret,,1,normal,graphics/DCP/shaders/normal/weapons/dcp_DME_impaler_turret_base_normal.png
dcp_DME__impaler_rapid,hardpoint,,1,normal,graphics/DCP/shaders/normal/weapons/dcp_DME_impalerrapid_hardpoint_base_normal.png
dcp_DME__impaler_rapid,turret,,1,normal,graphics/DCP/shaders/normal/weapons/dcp_DME_impalerrapid_turret_base_normal.png
dcp_DME_ionbeamer,hardpoint,,1,normal,graphics/DCP/shaders/normal/weapons/dcp_DME_ionbeamer_hardpoint_base_normal.png
dcp_DME_ionbeamer,turret,,1,normal,graphics/DCP/shaders/normal/weapons/dcp_DME_ionbeamer_turret_base_normal.png
dcp_DME_jackal,hardpoint,,1,normal,graphics/DCP/shaders/normal/weapons/dcp_DME_jackal_hardpoint_base_normal.png
dcp_DME_jackal,hardpointbarrel,,1,normal,graphics/DCP/shaders/normal/weapons/dcp_DME_jackal_hardpoint_recoil_normal.png
dcp_DME_jackal,turret,,1,normal,graphics/DCP/shaders/normal/weapons/dcp_DME_jackal_turret_base_normal.png
dcp_DME_jackal,turretbarrel,,1,normal,graphics/DCP/shaders/normal/weapons/dcp_DME_jackal_turret_recoil_normal.png
dcp_DME_lens_hdem_single,hardpoint,,1,normal,graphics/DCP/shaders/normal/weapons/dcp_DME_missilehitech_single_hardpoint_base_normal.png
dcp_DME_lens_hdem_single,turret,,1,normal,graphics/DCP/shaders/normal/weapons/dcp_DME_missilehitech_single_turret_base_normal.png
dcp_DME_lens_hdem_rack,hardpoint,,1,normal,graphics/DCP/shaders/normal/weapons/dcp_DME_missilehitech_triple_hardpoint_base_normal.png
dcp_DME_lens_hdem_rack,turret,,1,normal,graphics/DCP/shaders/normal/weapons/dcp_DME_missilehitech_triple_turret_base_normal.png
dcp_DME_linearcannon,hardpoint,,1,normal,graphics/DCP/shaders/normal/weapons/dcp_DME_linearcannon_hardpoint_base_normal.png
dcp_DME_linearcannon,hardpointbarrel,,1,normal,graphics/DCP/shaders/normal/weapons/dcp_DME_linearcannon_hardpoint_recoil_normal.png
dcp_DME_linearcannon,turret,,1,normal,graphics/DCP/shaders/normal/weapons/dcp_DME_linearcannon_turret_base_normal.png
dcp_DME_linearcannon,turretbarrel,,1,normal,graphics/DCP/shaders/normal/weapons/dcp_DME_linearcannon_turret_recoil_normal.png
dcp_DME_linearcannonheavy,hardpoint,,1,normal,graphics/DCP/shaders/normal/weapons/dcp_DME_linearcannonheavy_hardpoint_base_normal.png
dcp_DME_linearcannonheavy,hardpointbarrel,,1,normal,graphics/DCP/shaders/normal/weapons/dcp_DME_linearcannonheavy_hardpoint_recoil_normal.png
dcp_DME_linearcannonheavy,turret,,1,normal,graphics/DCP/shaders/normal/weapons/dcp_DME_linearcannonheavy_turret_base_normal.png
dcp_DME_linearcannonheavy,turretbarrel,,1,normal,graphics/DCP/shaders/normal/weapons/dcp_DME_linearcannonheavy_turret_recoil_normal.png
dcp_DME_linearcannonlight,hardpoint,0,1,normal,graphics/DCP/shaders/normal/weapons/autogunsm/dcp_DME_linear_autogun_hardpoint_00_normal.png
dcp_DME_linearcannonlight,hardpoint,1,1,normal,graphics/DCP/shaders/normal/weapons/autogunsm/dcp_DME_linear_autogun_hardpoint_01_normal.png
dcp_DME_linearcannonlight,hardpoint,2,1,normal,graphics/DCP/shaders/normal/weapons/autogunsm/dcp_DME_linear_autogun_hardpoint_02_normal.png
dcp_DME_linearcannonlight,hardpoint,3,1,normal,graphics/DCP/shaders/normal/weapons/autogunsm/dcp_DME_linear_autogun_hardpoint_03_normal.png
dcp_DME_linearcannonlight,hardpoint,4,1,normal,graphics/DCP/shaders/normal/weapons/autogunsm/dcp_DME_linear_autogun_hardpoint_04_normal.png
dcp_DME_linearcannonlight,hardpoint,5,1,normal,graphics/DCP/shaders/normal/weapons/autogunsm/dcp_DME_linear_autogun_hardpoint_05_normal.png
dcp_DME_linearcannonlight,turret,0,1,normal,graphics/DCP/shaders/normal/weapons/autogunsm/dcp_DME_linear_autogun_turret_00_normal.png
dcp_DME_linearcannonlight,turret,1,1,normal,graphics/DCP/shaders/normal/weapons/autogunsm/dcp_DME_linear_autogun_turret_01_normal.png
dcp_DME_linearcannonlight,turret,2,1,normal,graphics/DCP/shaders/normal/weapons/autogunsm/dcp_DME_linear_autogun_turret_02_normal.png
dcp_DME_linearcannonlight,turret,3,1,normal,graphics/DCP/shaders/normal/weapons/autogunsm/dcp_DME_linear_autogun_turret_03_normal.png
dcp_DME_linearcannonlight,turret,4,1,normal,graphics/DCP/shaders/normal/weapons/autogunsm/dcp_DME_linear_autogun_turret_04_normal.png
dcp_DME_linearcannonlight,turret,5,1,normal,graphics/DCP/shaders/normal/weapons/autogunsm/dcp_DME_linear_autogun_turret_05_normal.png
dcp_DME_linearcannontwin,hardpoint,,1,normal,graphics/DCP/shaders/normal/weapons/dcp_DME_linearcannontwin_hardpoint_base_normal.png
dcp_DME_linearcannontwin,hardpointbarrel,,1,normal,graphics/DCP/shaders/normal/weapons/dcp_DME_linearcannontwin_hardpoint_recoil_normal.png
dcp_DME_linearcannontwin,turret,,1,normal,graphics/DCP/shaders/normal/weapons/dcp_DME_linearcannontwin_turret_base_normal.png
dcp_DME_linearcannontwin,turretbarrel,,1,normal,graphics/DCP/shaders/normal/weapons/dcp_DME_linearcannontwin_turret_recoil_normal.png
dcp_DME_linearflak,hardpoint,,1,normal,graphics/DCP/shaders/normal/weapons/dcp_DME_linearflak_hardpoint_base_normal.png
dcp_DME_linearflak,hardpointbarrel,,1,normal,graphics/DCP/shaders/normal/weapons/dcp_DME_linearflak_hardpoint_recoil_normal.png
dcp_DME_linearflak_single,hardpoint,,1,normal,graphics/DCP/shaders/normal/weapons/dcp_DME_linearflak_single_hardpoint_base_normal.png
dcp_DME_linearflak_single,hardpointbarrel,,1,normal,graphics/DCP/shaders/normal/weapons/dcp_DME_linearflak_single_hardpoint_recoil_normal.png
dcp_DME_linearflak_single,turret,,1,normal,graphics/DCP/shaders/normal/weapons/dcp_DME_linearflak_single_turret_base_normal.png
dcp_DME_linearflak_single,turretbarrel,,1,normal,graphics/DCP/shaders/normal/weapons/dcp_DME_linearflak_single_turret_recoil_normal.png
dcp_DME_linearflak,turret,,1,normal,graphics/DCP/shaders/normal/weapons/dcp_DME_linearflak_turret_base_normal.png
dcp_DME_linearflak,turretbarrel,,1,normal,graphics/DCP/shaders/normal/weapons/dcp_DME_linearflak_turret_recoil_normal.png
dcp_DME_linearvulcan,hardpoint,,1,normal,graphics/DCP/shaders/normal/weapons/dcp_DME_linearvulcan_hardpoint_base_normal.png
dcp_DME_linearvulcan,hardpointbarrel,,1,normal,graphics/DCP/shaders/normal/weapons/dcp_DME_linearvulcan_hardpoint_recoil_normal.png
dcp_DME_linearvulcan,turret,,1,normal,graphics/DCP/shaders/normal/weapons/dcp_DME_linearvulcan_turret_base_normal.png
dcp_DME_linearvulcan,turretbarrel,,1,normal,graphics/DCP/shaders/normal/weapons/dcp_DME_linearvulcan_turret_recoil_normal.png
dcp_DME_magdisruptor,hardpoint,,1,normal,graphics/DCP/shaders/normal/weapons/dcp_DME_magdisruptor_hardpoint_base_normal.png
dcp_DME_magdisruptor,turret,,1,normal,graphics/DCP/shaders/normal/weapons/dcp_DME_magdisruptor_turret_base_normal.png
dcp_DME_magpulser,hardpoint,,1,normal,graphics/DCP/shaders/normal/weapons/dcp_DME_magpulser_hardpoint_base_normal.png
dcp_DME_magpulser,turret,,1,normal,graphics/DCP/shaders/normal/weapons/dcp_DME_magpulser_turret_base_normal.png
dcp_DME_marteau_esm_rack,hardpoint,,1,normal,graphics/DCP/shaders/normal/weapons/dcp_DME_missilehitech_twin_hardpoint_base_normal.png
dcp_DME_marteau_esm_rack,turret,,1,normal,graphics/DCP/shaders/normal/weapons/dcp_DME_missilehitech_twin_turret_base_alt_normal.png
dcp_DME_marteau_esm_pod,hardpoint,,1,normal,graphics/DCP/shaders/normal/weapons/dcp_DME_missilehitech_quad_hardpoint_base_normal.png
dcp_DME_marteau_esm_pod,turret,,1,normal,graphics/DCP/shaders/normal/weapons/dcp_DME_missilehitech_quad_turret_base_normal.png
dcp_DME_marteau_esm_barrage,hardpoint,,1,normal,graphics/DCP/shaders/normal/weapons/dcp_DME_missilehitech_mega_hardpoint_base_normal.png
dcp_DME_marteau_esm_barrage,turret,,1,normal,graphics/DCP/shaders/normal/weapons/dcp_DME_missilehitech_mega_turret_base_normal.png
dcp_DME_microflak,hardpoint,,1,normal,graphics/DCP/shaders/normal/weapons/dcp_DME_microflak_hardpoint_base_normal.png
dcp_DME_microflak,turret,,1,normal,graphics/DCP/shaders/normal/weapons/dcp_DME_microflak_turret_base_normal.png
dcp_DME_micropd,hardpoint,,1,normal,graphics/DCP/shaders/normal/weapons/dcp_DME_micropd_hardpoint_base_normal.png
dcp_DME_micropd,turret,,1,normal,graphics/DCP/shaders/normal/weapons/dcp_DME_micropd_turret_base_normal.png
dcp_DME_miniphaserail,hardpoint,,1,normal,graphics/DCP/shaders/normal/weapons/dcp_DME_miniphaserail_hardpoint_base_normal.png
dcp_DME_miniphaserail,turret,,1,normal,graphics/DCP/shaders/normal/weapons/dcp_DME_miniphaserail_turret_base_normal.png
dcp_DME_mirvtorpedo_single,hardpoint,,1,normal,graphics/DCP/shaders/normal/weapons/dcp_DME_missilemidtech_single_hardpoint_base_normal.png
dcp_DME_mirvtorpedo_single,turret,,1,normal,graphics/DCP/shaders/normal/weapons/dcp_DME_missilemidtech_single_turret_base_normal.png
dcp_DME_mirvtorpedo_rack,hardpoint,,1,normal,graphics/DCP/shaders/normal/weapons/dcp_DME_missilemidtech_double_hardpoint_base_normal.png
dcp_DME_mirvtorpedo_rack,turret,,1,normal,graphics/DCP/shaders/normal/weapons/dcp_DME_missilemidtech_double_turret_base_normal.png
dcp_DME_mirvtorpedo_barrage,hardpoint,,1,normal,graphics/DCP/shaders/normal/weapons/dcp_DME_missilemidtech_barrage_hardpoint_base_normal.png
dcp_DME_mirvtorpedo_barrage,turret,,1,normal,graphics/DCP/shaders/normal/weapons/dcp_DME_missilemidtech_barrage_turret_base_normal.png
dcp_DME_multipdnode,hardpoint,,1,normal,graphics/DCP/shaders/normal/weapons/dcp_DME_multipdnode_hardpoint_base_normal.png
dcp_DME_multipdnode,turret,,1,normal,graphics/DCP/shaders/normal/weapons/dcp_DME_multipdnode_turret_base_normal.png
dcp_DME_NTKcannon,hardpoint,,1,normal,graphics/DCP/shaders/normal/weapons/dcp_DME_NTKcannon_hardpoint_base_normal.png
dcp_DME_NTKcannon,hardpointbarrel,,1,normal,graphics/DCP/shaders/normal/weapons/dcp_DME_NTKcannon_hardpoint_recoil_normal.png
dcp_DME_NTKcannon,turret,,1,normal,graphics/DCP/shaders/normal/weapons/dcp_DME_NTKcannon_turret_base_normal.png
dcp_DME_NTKcannon,turretbarrel,,1,normal,graphics/DCP/shaders/normal/weapons/dcp_DME_NTKcannon_turret_recoil_normal.png
dcp_DME_omniblaster,hardpoint,,1,normal,graphics/DCP/shaders/normal/weapons/dcp_DME_omniblaster_hardpoint_base_normal.png
dcp_DME_omniblaster,turret,,1,normal,graphics/DCP/shaders/normal/weapons/dcp_DME_omniblaster_turret_base_normal.png
dcp_DME_perforator,hardpoint,,1,normal,graphics/DCP/shaders/normal/weapons/dcp_DME_perforator_hardpoint_base_normal.png
dcp_DME_perforator,turret,,1,normal,graphics/DCP/shaders/normal/weapons/dcp_DME_perforator_turret_base_normal.png
dcp_DME_perforatorpod,hardpoint,,1,normal,graphics/DCP/shaders/normal/weapons/dcp_DME_perforatorpod_hardpoint_normal.png
dcp_DME_perforatorpod,turret,,1,normal,graphics/DCP/shaders/normal/weapons/dcp_DME_perforatorpod_turret_normal.png
dcp_DME_phaseblaster,hardpoint,,1,normal,graphics/DCP/shaders/normal/weapons/dcp_DME_phaseblaster_hardpoint_base_normal.png
dcp_DME_phaseblaster,turret,,1,normal,graphics/DCP/shaders/normal/weapons/dcp_DME_phaseblaster_turret_base_normal.png
dcp_DME_phasedbuster_launcher,hardpoint,,1,normal,graphics/DCP/shaders/normal/weapons/dcp_DME_phasebusterlauncher_hardpoint_base_normal.png
dcp_DME_phasedbuster_launcher,turret,,1,normal,graphics/DCP/shaders/normal/weapons/dcp_DME_phasebusterlauncher_turret_base_normal.png
dcp_DME_phaserail,hardpoint,,1,normal,graphics/DCP/shaders/normal/weapons/dcp_DME_phaserail_hardpoint_base_normal.png
dcp_DME_phaserail,turret,,1,normal,graphics/DCP/shaders/normal/weapons/dcp_DME_phaserail_turret_base_normal.png
dcp_DME_plasbeamer,hardpoint,,1,normal,graphics/DCP/shaders/normal/weapons/dcp_DME_plasbeamer_hardpoint_base_normal.png
dcp_DME_plasbeamer,turret,,1,normal,graphics/DCP/shaders/normal/weapons/dcp_DME_plasbeamer_turret_base_normal.png
dcp_DME_plasmadisruptor,hardpoint,,1,normal,graphics/DCP/shaders/normal/weapons/dcp_DME_plasmadisruptor_hardpoint_base_normal.png
dcp_DME_plasmadisruptor,turret,,1,normal,graphics/DCP/shaders/normal/weapons/dcp_DME_plasmadisruptor_turret_base_normal.png
dcp_DME_plasmadriver,hardpoint,,1,normal,graphics/DCP/shaders/normal/weapons/dcp_DME_plasmadriver_hardpoint_base_normal.png
dcp_DME_plasmadriver,turret,,1,normal,graphics/DCP/shaders/normal/weapons/dcp_DME_plasmadriver_turret_base_normal.png
dcp_DME_energymortar,hardpoint,,1,normal,graphics/DCP/shaders/normal/weapons/dcp_DME_plasmamortar_hardpoint_base_normal.png
dcp_DME_energymortar,turret,,1,normal,graphics/DCP/shaders/normal/weapons/dcp_DME_plasmamortar_turret_base_normal.png
dcp_DME_plasrocket_pod,hardpoint,,1,normal,graphics/DCP/shaders/normal/weapons/dcp_DME_plasrocket_pod_hardpoint_base_normal.png
dcp_DME_plasrocket_pod,turret,,1,normal,graphics/DCP/shaders/normal/weapons/dcp_DME_plasrocket_pod_turret_base_normal.png
dcp_DME_plasvulcan,hardpoint,,1,normal,graphics/DCP/shaders/normal/weapons/dcp_DME_laservulcan_hardpoint_base_normal.png
dcp_DME_plasvulcan,turret,,1,normal,graphics/DCP/shaders/normal/weapons/dcp_DME_laservulcan_turret_base_normal.png
dcp_DME_proxbomb_rack,hardpoint,,1,normal,graphics/DCP/shaders/normal/weapons/dcp_DME_proxrack_hardpoint_base_normal.png
dcp_DME_proxbomb_rack,turret,,1,normal,graphics/DCP/shaders/normal/weapons/dcp_DME_proxrack_turret_base_normal.png
dcp_DME_proxbomb_ciws,turret,,1,normal,graphics/DCP/shaders/normal/weapons/dcp_DME_proxciws_turret_base_normal.png
dcp_DME_pulseripper,hardpoint,,1,normal,graphics/DCP/shaders/normal/weapons/dcp_DME_pulseripper_hardpoint_base_normal.png
dcp_DME_pulseripper,hardpointbarrel,,1,normal,graphics/DCP/shaders/normal/weapons/dcp_DME_pulseripper_hardpoint_recoil_normal.png
dcp_DME_pulseripper,turret,,1,normal,graphics/DCP/shaders/normal/weapons/dcp_DME_pulseripper_turret_base_normal.png
dcp_DME_pulseripper,turretbarrel,,1,normal,graphics/DCP/shaders/normal/weapons/dcp_DME_pulseripper_turret_recoil_normal.png
dcp_DME_revanche,hardpoint,0,1,normal,graphics/DCP/shaders/normal/weapons/revanche/dcp_DME_revanche_hardpoint_00_normal.png
dcp_DME_revanche,hardpoint,1,1,normal,graphics/DCP/shaders/normal/weapons/revanche/dcp_DME_revanche_hardpoint_01_normal.png
dcp_DME_revanche,hardpoint,2,1,normal,graphics/DCP/shaders/normal/weapons/revanche/dcp_DME_revanche_hardpoint_02_normal.png
dcp_DME_revanche,hardpoint,3,1,normal,graphics/DCP/shaders/normal/weapons/revanche/dcp_DME_revanche_hardpoint_03_normal.png
dcp_DME_revanche,hardpoint,4,1,normal,graphics/DCP/shaders/normal/weapons/revanche/dcp_DME_revanche_hardpoint_04_normal.png
dcp_DME_revanche,hardpoint,5,1,normal,graphics/DCP/shaders/normal/weapons/revanche/dcp_DME_revanche_hardpoint_05_normal.png
dcp_DME_revanche,turret,0,1,normal,graphics/DCP/shaders/normal/weapons/revanche/dcp_DME_revanche_turret_00_normal.png
dcp_DME_revanche,turret,1,1,normal,graphics/DCP/shaders/normal/weapons/revanche/dcp_DME_revanche_turret_01_normal.png
dcp_DME_revanche,turret,2,1,normal,graphics/DCP/shaders/normal/weapons/revanche/dcp_DME_revanche_turret_02_normal.png
dcp_DME_revanche,turret,3,1,normal,graphics/DCP/shaders/normal/weapons/revanche/dcp_DME_revanche_turret_03_normal.png
dcp_DME_revanche,turret,4,1,normal,graphics/DCP/shaders/normal/weapons/revanche/dcp_DME_revanche_turret_04_normal.png
dcp_DME_revanche,turret,5,1,normal,graphics/DCP/shaders/normal/weapons/revanche/dcp_DME_revanche_turret_05_normal.png
dcp_DME_ripper,hardpoint,,1,normal,graphics/DCP/shaders/normal/weapons/dcp_DME_ripper_hardpoint_base_normal.png
dcp_DME_ripper,hardpointbarrel,,1,normal,graphics/DCP/shaders/normal/weapons/dcp_DME_ripper_hardpoint_recoil_normal.png
dcp_DME_ripper,turret,,1,normal,graphics/DCP/shaders/normal/weapons/dcp_DME_ripper_turret_base_normal.png
dcp_DME_ripper,turretbarrel,,1,normal,graphics/DCP/shaders/normal/weapons/dcp_DME_ripper_turret_recoil_normal.png
dcp_DME_ruptureasm_tube,hardpoint,,1,normal,graphics/DCP/shaders/normal/weapons/dcp_DME_ruptureasm_hardpoint_base_normal.png
dcp_DME_ruptureasm_tube,turret,,1,normal,graphics/DCP/shaders/normal/weapons/dcp_DME_ruptureasm_turret_base_normal.png
dcp_DME_ruptureftr_tube,hardpoint,,1,normal,graphics/DCP/shaders/normal/weapons/dcp_DME_ruptureftr_hardpoint_base_normal.png
dcp_DME_ruptureftr_tube,turret,,1,normal,graphics/DCP/shaders/normal/weapons/dcp_DME_ruptureftr_turret_base_normal.png
dcp_DME_ruptureasm_sm,hardpoint,,1,normal,graphics/DCP/shaders/normal/weapons/dcp_DME_missilemidtech_3light_hardpoint_base_normal.png
dcp_DME_ruptureasm_sm,turret,,1,normal,graphics/DCP/shaders/normal/weapons/dcp_DME_missilemidtech_3light_turret_base_normal.png
dcp_DME_ruptureasm_med,hardpoint,,1,normal,graphics/DCP/shaders/normal/weapons/dcp_DME_missilepod5midtech_hardpoint_base_normal.png
dcp_DME_ruptureasm_med,turret,,1,normal,graphics/DCP/shaders/normal/weapons/dcp_DME_missilepod5midtech_turret_base_normal.png
dcp_DME_scatterlaser,hardpoint,,1,normal,graphics/DCP/shaders/normal/weapons/dcp_DME_scatterlaser_hardpoint_base_normal.png
dcp_DME_scatterlaser,turret,,1,normal,graphics/DCP/shaders/normal/weapons/dcp_DME_scatterlaser_turret_base_normal.png
dcp_DME_shellback,hardpoint,,1,normal,graphics/DCP/shaders/normal/weapons/dcp_DME_shellback_hardpoint_base_normal.png
dcp_DME_shellback,turret,,1,normal,graphics/DCP/shaders/normal/weapons/dcp_DME_shellback_turret_base_normal.png
dcp_DME_shellhead,hardpoint,,1,normal,graphics/DCP/shaders/normal/weapons/dcp_DME_shellhead_hardpoint_base_normal.png
dcp_DME_shellhead,hardpointbarrel,,1,normal,graphics/DCP/shaders/normal/weapons/dcp_DME_shellhead_hardpoint_recoil_normal.png
dcp_DME_shellhead,turret,,1,normal,graphics/DCP/shaders/normal/weapons/dcp_DME_shellhead_turret_base_normal.png
dcp_DME_shellhead,turretbarrel,,1,normal,graphics/DCP/shaders/normal/weapons/dcp_DME_shellhead_turret_recoil_normal.png
dcp_DME_shockartillery,hardpoint,,1,normal,graphics/DCP/shaders/normal/weapons/dcp_DME_shockartillery_hardpoint_base_normal.png
dcp_DME_shockartillery,hardpointbarrel,,1,normal,graphics/DCP/shaders/normal/weapons/dcp_DME_shockartillery_hardpoint_recoil_normal.png
dcp_DME_shockartillery,turret,,1,normal,graphics/DCP/shaders/normal/weapons/dcp_DME_shockartillery_turret_base_normal.png
dcp_DME_shockartillery,turretbarrel,,1,normal,graphics/DCP/shaders/normal/weapons/dcp_DME_shockartillery_turret_recoil_normal.png
dcp_DME_slapper,hardpoint,,1,normal,graphics/DCP/shaders/normal/weapons/dcp_DME_slapper_hardpoint_base_normal.png
dcp_DME_slapper,hardpointbarrel,,1,normal,graphics/DCP/shaders/normal/weapons/dcp_DME_slapper_hardpoint_recoil_normal.png
dcp_DME_slapper,turret,,1,normal,graphics/DCP/shaders/normal/weapons/dcp_DME_slapper_turret_base_normal.png
dcp_DME_slapper,turretbarrel,,1,normal,graphics/DCP/shaders/normal/weapons/dcp_DME_slapper_turret_recoil_normal.png
dcp_DME_tacbeamer,hardpoint,,1,normal,graphics/DCP/shaders/normal/weapons/dcp_DME_tacbeamer_hardpoint_base_normal.png
dcp_DME_tacbeamer,turret,,1,normal,graphics/DCP/shaders/normal/weapons/dcp_DME_tacbeamer_turret_base_normal.png
dcp_DME_thermalmortar,hardpoint,,1,normal,graphics/DCP/shaders/normal/weapons/dcp_DME_thermalmortar_hardpoint_base_normal.png
dcp_DME_thermalmortar,turret,,1,normal,graphics/DCP/shaders/normal/weapons/dcp_DME_thermalmortar_turret_base_normal.png
dcp_DME_thermalpd,hardpoint,,1,normal,graphics/DCP/shaders/normal/weapons/dcp_DME_thermalpd_hardpoint_base_normal.png
dcp_DME_thermalpd,hardpointbarrel,,1,normal,graphics/DCP/shaders/normal/weapons/dcp_DME_thermalpd_hardpoint_recoil_normal.png
dcp_DME_thermalpd,turret,,1,normal,graphics/DCP/shaders/normal/weapons/dcp_DME_thermalpd_turret_base_normal.png
dcp_DME_thermalpd,turretbarrel,,1,normal,graphics/DCP/shaders/normal/weapons/dcp_DME_thermalpd_turret_recoil_normal.png
dcp_DME_toreador,hardpoint,,1,normal,graphics/DCP/shaders/normal/weapons/dcp_DME_toreador_hardpoint_base_normal.png
dcp_DME_toreador,turret,,1,normal,graphics/DCP/shaders/normal/weapons/dcp_DME_toreador_turret_base_normal.png
dcp_DME_tribeamer,hardpoint,,1,normal,graphics/DCP/shaders/normal/weapons/dcp_DME_tribeamer_hardpoint_base_normal.png
dcp_DME_tribeamer,turret,,1,normal,graphics/DCP/shaders/normal/weapons/dcp_DME_tribeamer_turret_base_normal.png
dcp_DME_twinjack,hardpoint,,1,normal,graphics/DCP/shaders/normal/weapons/dcp_DME_twinjack_hardpoint_base_normal.png
dcp_DME_twinjack,hardpointbarrel,,1,normal,graphics/DCP/shaders/normal/weapons/dcp_DME_twinjack_hardpoint_recoil_normal.png
dcp_DME_twinjack,turret,,1,normal,graphics/DCP/shaders/normal/weapons/dcp_DME_twinjack_turret_base_normal.png
dcp_DME_twinjack,turretbarrel,,1,normal,graphics/DCP/shaders/normal/weapons/dcp_DME_twinjack_turret_recoil_normal.png
dcp_DME_whdcper,hardpoint,,1,normal,graphics/DCP/shaders/normal/weapons/dcp_DME_whdcper_hardpoint_base_normal.png
dcp_DME_whdcper,hardpointbarrel,,1,normal,graphics/DCP/shaders/normal/weapons/dcp_DME_whdcper_hardpoint_recoil_normal.png
dcp_DME_whdcper,turret,,1,normal,graphics/DCP/shaders/normal/weapons/dcp_DME_whdcper_turret_base_normal.png
dcp_DME_whdcper,turretbarrel,,1,normal,graphics/DCP/shaders/normal/weapons/dcp_DME_whdcper_turret_recoil_normal.png
,,,,,
dcp_DME_AMM,missile,,,surface,graphics/DCP/shaders/surface/missiles/dcp_DME_AMM_surface.png
dcp_DME_AMMblister,missile,,,surface,graphics/DCP/shaders/surface/missiles/dcp_DME_AMMblister_surface.png
dcp_DME_breakerLRM_stage2,missile,,,surface,graphics/DCP/shaders/surface/missiles/dcp_DME_breakerLRM_stage2_surface.png
dcp_DME_calliopeLRM_dumb,missile,,,surface,graphics/DCP/shaders/surface/missiles/dcp_DME_calliope_stage2_surface.png
dcp_DME_calliopeLRM_smart,missile,,,surface,graphics/DCP/shaders/surface/missiles/dcp_DME_calliope_stage2_surface.png
dcp_DME_chasseurLRM,missile,,,surface,graphics/DCP/shaders/surface/missiles/dcp_DME_chasseur_surface.png
dcp_DME_cluster_bomb,missile,,,surface,graphics/DCP/shaders/surface/missiles/dcp_DME_cluster_bomb_surface.png
dcp_DME_gravmissile,missile,,,surface,graphics/DCP/shaders/surface/missiles/dcp_DME_gravmissile_surface.png
dcp_DME_hedgehogbomb,missile,,,surface,graphics/DCP/shaders/surface/missiles/dcp_DME_proxbomb_surface.png
dcp_DME_hellhound,missile,,,surface,graphics/DCP/shaders/surface/missiles/dcp_DME_hellhound_surface.png
dcp_DME_lens_hdem,missile,,,surface,graphics/DCP/shaders/surface/missiles/dcp_DME_lens_hdem_surface.png
"#dcp_DME_lightbomb",missile,,,surface,graphics/DCP/shaders/surface/missiles/dcp_DME_lightbomb_surface.png
dcp_DME_marteau_esm,missile,,,surface,graphics/DCP/shaders/surface/missiles/dcp_DME_marteau_surface.png
dcp_DME_minelayer_mine,missile,,,surface,graphics/DCP/shaders/surface/missiles/dcp_DME_mine_surface.png
dcp_DME_mirvtorpedo,missile,,,surface,graphics/DCP/shaders/surface/missiles/dcp_DME_mirvtorpedo_surface.png
dcp_DME_multiAMM,missile,,,surface,graphics/DCP/shaders/surface/missiles/dcp_DME_multiamm_surface.png
dcp_DME_perforator_rocket,missile,,,surface,graphics/DCP/shaders/surface/missiles/dcp_DME_perforator_surface.png
dcp_DME_plasrocket,missile,,,surface,graphics/DCP/shaders/surface/missiles/dcp_DME_plasrocket_surface.png
dcp_DME_proxbomb_proj,missile,,,surface,graphics/DCP/shaders/surface/missiles/dcp_DME_proxbomb_sm_surface.png
dcp_DME_rocketbomb,missile,,,surface,graphics/DCP/shaders/surface/missiles/dcp_DME_electronrocket_surface.png
dcp_DME_ruptureasm_ftr,missile,,,surface,graphics/DCP/shaders/surface/missiles/dcp_DME_ruptureasm_ftr_surface.png
dcp_DME_ruptureasm,missile,,,surface,graphics/DCP/shaders/surface/missiles/dcp_DME_ruptureasm_surface.png
dcp_DME_slapperSRM,missile,,,surface,graphics/DCP/shaders/surface/missiles/dcp_DME_slapper_surface.png
dcp_DME_jackalblade_lg,missile,,,surface,graphics/DCP/shaders/surface/missiles/dcp_DME_slicerblade_lg_surface.png
dcp_DME_jackalblade,missile,,,surface,graphics/DCP/shaders/surface/missiles/dcp_DME_slicerblade_surface.png
dcp_DME_TBM,missile,,,surface,graphics/DCP/shaders/surface/missiles/dcp_DME_TBM_surface.png
,,,,,
dcp_DME_aigrette_cockpit,hardpoint,,,surface,graphics/DCP/shaders/surface/ships/dcp_DME_aigrette_cockpitpod_surface.png
dcp_DME_aigrette_cockpit,turret,,,surface,graphics/DCP/shaders/surface/ships/dcp_DME_aigrette_cockpitpod_surface.png
dcp_DME_arcite,ship,,,surface,graphics/DCP/shaders/surface/ships/dcp_DME_arcite_surface.png
dcp_DME_baikal,ship,,,surface,graphics/DCP/shaders/surface/ships/dcp_DME_baikal_surface.png
dcp_DME_baikal_brone,ship,,,surface,graphics/DCP/shaders/surface/ships/dcp_DME_baikal_surface.png
